date,ticker,open,close,volume
2019-04-18,VNQ,56.9019,57.1927,1150854
2019-04-19,GLD,129.0331,128.6684,6358913
2019-04-19,IWM,129.0385,127.4987,5975078
2019-04-19,QQQ,101.0269,100.622,6968870
2019-04-19,SPY,77.027,78.3429,5817820
2019-04-19,TLT,123.7916,124.1027,1697459
2019-04-19,VNQ,57.2977,55.8059,6797583
2019-04-22,GLD,128.3554,130.211,6174955
2019-04-22,IWM,128.2457,126.4818,7437254
2019-04-22,QQQ,100.6819,98.2941,1955465
2019-04-22,SPY,78.3778,78.563,1574824
2019-04-22,TLT,124.0747,123.6095,1446677
2019-04-22,VNQ,56.0734,56.2807,7115992
2019-04-23,GLD,130.5052,130.4302,5707613
2019-04-23,IWM,126.16,126.7002,3174970
2019-04-23,QQQ,98.2861,97.5906,5959099
2019-04-23,SPY,78.4453,79.032,2402691
2019-04-23,TLT,123.5487,121.8704,1006988
2019-04-23,VNQ,56.2787,55.5625,2187066
2019-04-24,GLD,130.322,130.317,6132988
2019-04-24,IWM,127.4589,126.788,4262683
2019-04-24,QQQ,97.5104,96.8099,2010426
2019-04-24,SPY,79.0208,80.7035,8135185
2019-04-24,TLT,122.3352,121.4417,5827515
2019-04-24,VNQ,55.73,55.475,4603849
2019-04-25,GLD,130.6694,129.3283,1376473
2019-04-25,IWM,127.0622,126.2995,6243500
2019-04-25,QQQ,96.7742,97.8183,4782152
2019-04-25,SPY,80.4115,80.5354,4112746
2019-04-25,TLT,121.9231,123.0678,1270551
2019-04-25,VNQ,55.526,55.4487,8488674
2019-04-26,GLD,129.4917,128.6205,6458328
2019-04-26,IWM,126.2616,126.067,5522732
2019-04-26,QQQ,98.2028,99.3139,8431206
2019-04-26,SPY,80.4869,80.0271,2529183
2019-04-26,TLT,122.9649,124.5045,4998357
2019-04-26,VNQ,55.8124,54.5064,1261848
2019-04-29,GLD,128.5213,127.8317,5330641
2019-04-29,IWM,125.5509,125.7908,8400021
2019-04-29,QQQ,99.1827,100.0485,3307521
2019-04-29,SPY,80.1935,78.8771,7953627
2019-04-29,TLT,124.3405,124.3608,4417481
2019-04-29,VNQ,54.0338,55.2521,4595521
2019-04-30,GLD,128.1883,124.485,3967986
2019-04-30,IWM,125.2256,126.7376,4181386
2019-04-30,QQQ,100.7008,98.8596,3546450
2019-04-30,SPY,79.294,78.9134,2243964
2019-04-30,TLT,124.6934,123.4661,2525286
2019-04-30,VNQ,55.1017,54.8751,2447592
2019-05-01,GLD,124.7232,125.6684,6267666
2019-05-01,IWM,126.7873,128.5294,2281975
2019-05-01,QQQ,99.3978,101.6778,6868240
2019-05-01,SPY,79.0629,80.1744,3546810
2019-05-01,TLT,123.7418,123.4336,7868265
2019-05-01,VNQ,54.8272,55.9877,7706504
2019-05-02,GLD,125.5159,126.3242,1535626
2019-05-02,IWM,129.1221,130.3346,6531419
2019-05-02,QQQ,101.1856,103.8974,5467396
2019-05-02,SPY,80.2328,81.0034,7555724
2019-05-02,TLT,123.0892,123.4339,8259288
2019-05-02,VNQ,56.1061,56.3114,2285518
2019-05-03,GLD,125.8385,126.0497,7037789
2019-05-03,IWM,129.9979,128.6636,4135963
2019-05-03,QQQ,103.7611,103.5693,6218464
2019-05-03,SPY,81.2605,80.1909,3302946
2019-05-03,TLT,123.225,122.6812,1903690
2019-05-03,VNQ,56.2796,56.6577,6429764
2019-05-06,GLD,125.8843,127.2823,2743641
2019-05-06,IWM,128.2086,127.194,915838
2019-05-06,QQQ,103.9384,103.8914,7568187
2019-05-06,SPY,80.41,79.4602,1942918
2019-05-06,TLT,122.4607,122.3011,2192500
2019-05-06,VNQ,56.5275,56.8313,7877027
2019-05-07,GLD,127.4682,127.7904,8358244
2019-05-07,IWM,126.2948,125.961,1977166
2019-05-07,QQQ,103.5875,104.9149,6864275
2019-05-07,SPY,79.815,79.0327,7986827
2019-05-07,TLT,121.9462,122.9579,2989024
2019-05-07,VNQ,56.8001,58.2343,3439167
2019-05-08,GLD,127.7166,128.2199,5950120
2019-05-08,IWM,126.6115,128.5799,4152482
2019-05-08,QQQ,104.2699,105.0926,7654340
2019-05-08,SPY,79.2621,79.2807,8399521
2019-05-08,TLT,122.7932,123.9575,8435084
2019-05-08,VNQ,58.2853,57.4762,5325269
2019-05-09,GLD,128.7585,125.2365,2722279
2019-05-09,IWM,127.9374,129.4693,4126723
2019-05-09,QQQ,105.2055,104.9487,6995770
2019-05-09,SPY,79.2556,79.1066,5335151
2019-05-09,TLT,123.606,121.2984,7617931
2019-05-09,VNQ,57.402,56.9006,4386547
2019-05-10,GLD,125.313,124.9411,1871471
2019-05-10,IWM,129.2192,128.0334,4369504
2019-05-10,QQQ,105.5085,105.7486,3758241
2019-05-10,SPY,79.1613,79.2884,2562706
2019-05-10,TLT,121.4867,122.3299,6372128
2019-05-10,VNQ,56.6183,56.4152,3014029
2019-05-13,GLD,124.9976,125.5506,4135794
2019-05-13,IWM,127.9542,125.898,7943165
2019-05-13,QQQ,105.0864,105.7775,6355756
2019-05-13,SPY,79.3264,79.5405,5235918
2019-05-13,TLT,122.4477,122.4566,8007005
2019-05-13,VNQ,56.2992,57.2179,3344882
2019-05-14,GLD,125.6699,127.454,6504095
2019-05-14,IWM,125.9489,124.0688,4328948
2019-05-14,QQQ,106.2005,106.1169,7251657
2019-05-14,SPY,79.6048,79.286,2656517
2019-05-14,TLT,121.9886,123.6858,1413176
2019-05-14,VNQ,57.0416,57.9603,6481412
2019-05-15,GLD,127.1847,129.6683,3687597
2019-05-15,IWM,124.1675,124.1141,7957509
2019-05-15,QQQ,105.571,103.5746,2952810
2019-05-15,SPY,79.3285,79.2514,2590091
2019-05-15,TLT,123.501,123.6436,5849673
2019-05-15,VNQ,58.1017,58.0073,4999955
2019-05-16,GLD,129.6289,131.4052,2440560
2019-05-16,IWM,124.5369,122.1384,7044637
2019-05-16,QQQ,103.2223,101.0988,922149
2019-05-16,SPY,79.0855,79.4263,6583368
2019-05-16,TLT,123.4729,124.1038,4562636
2019-05-16,VNQ,57.8696,58.187,7909832
2019-05-17,GLD,131.1967,129.9488,5932578
2019-05-17,IWM,121.847,122.1183,7209851
2019-05-17,QQQ,101.2516,103.8067,4148163
2019-05-17,SPY,78.9802,79.3541,5773249
2019-05-17,TLT,124.4733,125.8918,2292348
2019-05-17,VNQ,58.2201,56.9832,7447414
2019-05-20,GLD,129.2224,127.2564,1538059
2019-05-20,IWM,122.15,124.5194,7252125
2019-05-20,QQQ,103.6525,101.4557,3247944
2019-05-20,SPY,79.2115,79.7822,3706272
2019-05-20,TLT,125.7051,122.6137,7622929
2019-05-20,VNQ,57.022,58.0392,8227104
2019-05-21,GLD,126.7169,127.9223,2343047
2019-05-21,IWM,124.8038,124.0508,8496549
2019-05-21,QQQ,101.2305,102.2166,5682400
2019-05-21,SPY,79.3506,81.3957,3781711
2019-05-21,TLT,122.839,124.3249,5416379
2019-05-21,VNQ,57.9397,57.8638,5128913
2019-05-22,GLD,128.1457,127.9335,8322915
2019-05-22,IWM,124.1233,125.5892,2592142
2019-05-22,QQQ,102.0476,102.7236,8144729
2019-05-22,SPY,81.4105,81.9122,5067881
2019-05-22,TLT,124.7572,124.5112,1227105
2019-05-22,VNQ,57.9094,57.9375,5070310
2019-05-23,GLD,127.7967,129.0798,5152988
2019-05-23,IWM,125.3944,122.8436,8287442
2019-05-23,QQQ,101.9819,103.0804,2025050
2019-05-23,SPY,81.9132,81.9598,5032902
2019-05-23,TLT,124.2642,122.502,6323107
2019-05-23,VNQ,57.9981,57.7048,2308231
2019-05-24,GLD,129.0406,128.9037,4530998
2019-05-24,IWM,123.0443,123.4717,3434673
2019-05-24,QQQ,103.6297,102.0155,7080600
2019-05-24,SPY,81.593,80.4918,1150261
2019-05-24,TLT,122.6381,119.6303,2151716
2019-05-24,VNQ,58.1143,58.1665,3927355
2019-05-27,GLD,128.449,129.1487,2711749
2019-05-27,IWM,123.6266,123.9861,6501772
2019-05-27,QQQ,101.8208,103.6046,7896139
2019-05-27,SPY,80.6402,80.8253,3922346
2019-05-27,TLT,119.6515,119.9374,2304523
2019-05-27,VNQ,57.9977,57.9966,4448944
2019-05-28,GLD,128.9661,127.3083,4548084
2019-05-28,IWM,123.708,122.3311,1726678
2019-05-28,QQQ,103.1635,104.1662,3084186
2019-05-28,SPY,81.0131,79.1562,4985945
2019-05-28,TLT,120.1668,118.8316,4108780
2019-05-28,VNQ,57.9908,58.0712,3002110
2019-05-29,GLD,127.5443,127.8253,2481131
2019-05-29,IWM,122.2367,124.7917,2021639
2019-05-29,QQQ,103.6845,103.6388,2815051
2019-05-29,SPY,79.1765,77.9691,1516044
2019-05-29,TLT,118.4725,119.8656,3081197
2019-05-29,VNQ,58.2111,58.1237,1529286
2019-05-30,GLD,127.8531,127.266,1404108
2019-05-30,IWM,124.7239,124.7713,2058885
2019-05-30,QQQ,103.8256,101.4669,7457549
2019-05-30,SPY,78.318,78.6842,6191460
2019-05-30,TLT,119.7656,120.0702,3598906
2019-05-30,VNQ,58.0318,57.7421,6709767
2019-05-31,GLD,127.1071,127.6642,6632404
2019-05-31,IWM,124.7517,123.5239,3655379
2019-05-31,QQQ,101.5526,101.1248,6682797
2019-05-31,SPY,79.0794,79.2796,7570407
2019-05-31,TLT,119.6316,119.9047,1137373
2019-05-31,VNQ,57.6271,57.2889,5440459
2019-06-03,GLD,128.1286,128.196,3350541
2019-06-03,IWM,124.3822,122.9907,1260378
2019-06-03,QQQ,100.4201,100.2226,7028208
2019-06-03,SPY,79.0241,79.1504,6524677
2019-06-03,TLT,120.0926,120.9374,5927480
2019-06-03,VNQ,57.2312,57.5612,3963064
2019-06-04,GLD,128.1759,128.0304,5067649
2019-06-04,IWM,122.3102,124.6909,7253794
2019-06-04,QQQ,100.0045,98.3431,6871706
2019-06-04,SPY,79.3704,77.7121,6157436
2019-06-04,TLT,120.4143,121.1197,5315166
2019-06-04,VNQ,57.7421,57.8284,3767832
2019-06-05,GLD,127.922,128.3903,4246158
2019-06-05,IWM,125.3767,122.2253,3336379
2019-06-05,QQQ,97.7715,98.9204,5871962
2019-06-05,SPY,77.8039,77.4016,7395587
2019-06-05,TLT,121.136,121.8908,5599782
2019-06-05,VNQ,58.3705,58.3544,2336738
2019-06-06,GLD,128.7391,128.3498,6816738
2019-06-06,IWM,122.2788,122.4804,2240072
2019-06-06,QQQ,99.0382,99.805,8411252
2019-06-06,SPY,77.4883,76.8388,8182571
2019-06-06,TLT,121.4685,122.7639,4439280
2019-06-06,VNQ,58.1917,59.4171,1292336
2019-06-07,GLD,127.8189,129.2495,3655302
2019-06-07,IWM,122.8741,120.7769,6995779
2019-06-07,QQQ,99.5275,101.0826,3156949
2019-06-07,SPY,77.0313,77.3624,2664378
2019-06-07,TLT,122.561,123.0873,3369285
2019-06-07,VNQ,59.0286,58.4924,6605604
2019-06-10,GLD,129.4176,129.8392,5936034
2019-06-10,IWM,120.7868,121.1654,6896158
2019-06-10,QQQ,101.2844,101.2816,2286894
2019-06-10,SPY,77.2136,79.2532,3229193
2019-06-10,TLT,122.8628,123.9221,4899032
2019-06-10,VNQ,58.5674,57.145,7227070
2019-06-11,GLD,129.4932,129.145,5755822
2019-06-11,IWM,120.515,120.2313,4978083
2019-06-11,QQQ,101.5038,100.9261,2459123
2019-06-11,SPY,79.1276,79.435,3892897
2019-06-11,TLT,123.939,124.7609,4343993
2019-06-11,VNQ,56.9437,56.845,2182373
2019-06-12,GLD,128.9011,128.405,7365444
2019-06-12,IWM,120.4469,120.0939,4612065
2019-06-12,QQQ,101.3214,102.7037,4872693
2019-06-12,SPY,79.2594,78.7723,3038957
2019-06-12,TLT,124.9086,123.2371,7018472
2019-06-12,VNQ,56.5618,57.7515,4291826
2019-06-13,GLD,128.1943,130.5132,3470416
2019-06-13,IWM,120.0854,121.4151,4199653
2019-06-13,QQQ,102.5285,103.9361,2944268
2019-06-13,SPY,78.6133,77.7885,6909513
2019-06-13,TLT,123.5475,122.9137,1386241
2019-06-13,VNQ,57.5274,57.7094,3458926
2019-06-14,GLD,130.5516,130.3629,4519363
2019-06-14,IWM,122.3413,121.4802,7357218
2019-06-14,QQQ,103.7243,107.6567,1567892
2019-06-14,SPY,77.768,77.7391,1930800
2019-06-14,TLT,123.2848,122.7561,8211068
2019-06-14,VNQ,57.3,56.3948,3897148
2019-06-17,GLD,130.3945,131.5649,7615553
2019-06-17,IWM,120.5069,122.4458,4949961
2019-06-17,QQQ,107.6987,108.6094,7250964
2019-06-17,SPY,77.4375,77.5894,1987451
2019-06-17,TLT,122.7654,122.3204,4137978
2019-06-17,VNQ,56.7053,57.5259,4597207
2019-06-18,GLD,131.6582,132.0292,996153
2019-06-18,IWM,123.4308,123.6823,1227580
2019-06-18,QQQ,108.9778,107.1217,2455856
2019-06-18,SPY,77.3725,76.6358,3223382
2019-06-18,TLT,122.0255,120.5917,8343938
2019-06-18,VNQ,57.8111,57.8802,5777712
2019-06-19,GLD,132.093,131.3018,2986831
2019-06-19,IWM,122.9676,124.4041,2851843
2019-06-19,QQQ,106.9455,108.7436,4656948
2019-06-19,SPY,76.7543,76.7285,6803255
2019-06-19,TLT,120.92,119.9627,2422160
2019-06-19,VNQ,58.1021,56.7933,5600393
2019-06-20,GLD,131.739,130.3503,8498142
2019-06-20,IWM,123.829,124.8027,4876540
2019-06-20,QQQ,108.534,112.6979,4886217
2019-06-20,SPY,76.714,75.7859,3370681
2019-06-20,TLT,119.6375,120.2951,4142216
2019-06-20,VNQ,56.9626,56.1941,1998602
2019-06-21,GLD,130.8743,130.4728,1336936
2019-06-21,IWM,124.6196,124.8699,4711435
2019-06-21,QQQ,113.1,113.2184,7297287
2019-06-21,SPY,75.8636,76.691,5827572
2019-06-21,TLT,120.2984,120.4726,4519530
2019-06-21,VNQ,56.2374,56.2551,2079098
2019-06-24,GLD,130.6916,130.7639,2645293
2019-06-24,IWM,125.1029,126.0188,1554788
2019-06-24,QQQ,112.4221,112.9607,1984054
2019-06-24,SPY,76.3041,77.5658,2298093
2019-06-24,TLT,120.2913,122.0754,7940321
2019-06-24,VNQ,56.1397,55.8551,4540374
2019-06-25,GLD,130.9981,131.4994,5882965
2019-06-25,IWM,126.6011,128.2272,7367978
2019-06-25,QQQ,113.581,112.0026,6722564
2019-06-25,SPY,77.4032,78.4691,4106887
2019-06-25,TLT,121.9122,121.3965,7062602
2019-06-25,VNQ,55.6359,55.7514,7051696
2019-06-26,GLD,131.3802,129.9089,7159741
2019-06-26,IWM,128.8407,131.6845,1084809
2019-06-26,QQQ,111.9372,115.3514,3638559
2019-06-26,SPY,78.3525,78.0687,2910903
2019-06-26,TLT,121.4505,120.9066,5047554
2019-06-26,VNQ,55.8174,56.1069,972998
2019-06-27,GLD,129.5676,129.1554,5474154
2019-06-27,IWM,131.9628,135.0755,5416599
2019-06-27,QQQ,115.488,115.0928,3434574
2019-06-27,SPY,78.0756,78.497,3424010
2019-06-27,TLT,120.6075,120.2697,5493344
2019-06-27,VNQ,56.498,56.1017,6584857
2019-06-28,GLD,129.3358,129.0141,2414625
2019-06-28,IWM,135.2235,133.1354,4342159
2019-06-28,QQQ,115.5654,114.735,5504806
2019-06-28,SPY,78.3739,78.383,3134599
2019-06-28,TLT,120.2471,119.9073,4098349
2019-06-28,VNQ,56.4473,57.0833,8358587
2019-07-01,GLD,129.0236,130.9544,7492678
2019-07-01,IWM,132.5874,133.6927,7378816
2019-07-01,QQQ,114.3597,115.3386,8100506
2019-07-01,SPY,78.5791,78.0542,2717666
2019-07-01,TLT,119.8859,119.243,5262812
2019-07-01,VNQ,57.0435,56.9374,7911696
2019-07-02,GLD,131.2205,128.0408,4780685
2019-07-02,IWM,134.2512,134.6329,4218046
2019-07-02,QQQ,115.4416,112.9562,4776243
2019-07-02,SPY,78.042,77.7681,7420540
2019-07-02,TLT,119.5235,117.2642,6719156
2019-07-02,VNQ,57.1303,58.0059,2471749
2019-07-03,GLD,127.4843,128.5476,7651218
2019-07-03,IWM,134.6749,137.0144,6337442
2019-07-03,QQQ,113.4648,112.5678,6593800
2019-07-03,SPY,77.7717,76.6901,5478957
2019-07-03,TLT,117.5601,117.5946,1839011
2019-07-03,VNQ,57.9751,57.5721,7793478
2019-07-04,GLD,129.3684,127.8678,3094055
2019-07-04,IWM,136.1887,139.1311,4942566
2019-07-04,QQQ,112.6967,110.5053,3923679
2019-07-04,SPY,76.6929,75.5104,4291741
2019-07-04,TLT,117.8008,118.5975,5650113
2019-07-04,VNQ,57.7802,56.7246,4452608
2019-07-05,GLD,127.4801,128.3645,2953307
2019-07-05,IWM,138.2851,136.2635,3814317
2019-07-05,QQQ,110.8251,110.348,2807603
2019-07-05,SPY,75.6537,76.1524,6289572
2019-07-05,TLT,118.6168,119.7478,4798752
2019-07-05,VNQ,56.6849,55.2408,8157866
2019-07-08,GLD,128.374,127.7437,5893131
2019-07-08,IWM,137.0797,136.7978,7438880
2019-07-08,QQQ,110.0632,111.2657,4247382
2019-07-08,SPY,76.0563,75.9935,7130516
2019-07-08,TLT,120.2096,118.5776,2380840
2019-07-08,VNQ,55.0523,54.6329,2342878
2019-07-09,GLD,128.0443,128.159,7629436
2019-07-09,IWM,136.1999,133.4382,3880916
2019-07-09,QQQ,111.5805,112.9255,5038821
2019-07-09,SPY,76.2222,76.1668,2032152
2019-07-09,TLT,118.8398,118.3483,4894503
2019-07-09,VNQ,54.3784,54.6873,1154297
2019-07-10,GLD,127.7364,130.0419,1502846
2019-07-10,IWM,133.3699,132.513,1912328
2019-07-10,QQQ,113.0146,112.3014,3525727
2019-07-10,SPY,76.2606,76.9851,1278192
2019-07-10,TLT,118.0265,120.2671,6081911
2019-07-10,VNQ,54.7523,55.3409,2784804
2019-07-11,GLD,129.8696,130.4519,3718852
2019-07-11,IWM,131.8277,130.7346,4714147
2019-07-11,QQQ,112.1299,113.799,932050
2019-07-11,SPY,77.0169,75.5664,1278129
2019-07-11,TLT,120.3555,120.1248,2316185
2019-07-11,VNQ,55.445,52.9934,6425934
2019-07-12,GLD,129.825,130.9612,1447816
2019-07-12,IWM,131.0166,129.5694,4492311
2019-07-12,QQQ,113.236,113.2186,1092955
2019-07-12,SPY,75.5748,74.9315,2332307
2019-07-12,TLT,120.2551,120.4667,5680619
2019-07-12,VNQ,52.9716,52.9569,2125262
2019-07-15,GLD,130.5149,131.3972,1471361
2019-07-15,IWM,129.1473,132.5621,1255377
2019-07-15,QQQ,113.4073,110.5097,1818455
2019-07-15,SPY,75.0359,75.0693,3405180
2019-07-15,TLT,120.2523,120.277,6756439
2019-07-15,VNQ,52.7296,52.3041,4657480
2019-07-16,GLD,130.7914,130.443,4408151
2019-07-16,IWM,132.6701,131.5125,5806598
2019-07-16,QQQ,110.0682,111.5691,1051401
2019-07-16,SPY,75.2736,75.3821,8140730
2019-07-16,TLT,120.3505,121.3208,3033787
2019-07-16,VNQ,52.0739,52.7617,6936996
2019-07-17,GLD,130.4743,131.088,2791098
2019-07-17,IWM,131.5918,130.5518,5328450
2019-07-17,QQQ,111.7106,111.3191,6679415
2019-07-17,SPY,75.5732,75.0754,1266489
2019-07-17,TLT,121.2424,122.333,2116672
2019-07-17,VNQ,52.5715,52.4126,5464647
2019-07-18,GLD,131.1788,130.8043,7352307
2019-07-18,IWM,130.9845,130.7736,4721556
2019-07-18,QQQ,111.9416,111.6056,3496082
2019-07-18,SPY,75.1509,75.9044,1282335
2019-07-18,TLT,122.0992,124.8412,7073424
2019-07-18,VNQ,52.6489,52.6008,5543136
2019-07-19,GLD,130.7046,129.7791,2327793
2019-07-19,IWM,130.5576,132.8076,6930672
2019-07-19,QQQ,111.4564,107.3623,983491
2019-07-19,SPY,76.0827,76.0726,3068054
2019-07-19,TLT,124.8659,125.3632,6861142
2019-07-19,VNQ,52.2114,53.7966,5962875
2019-07-22,GLD,130.1692,129.7063,4441710
2019-07-22,IWM,132.2047,129.5611,5609193
2019-07-22,QQQ,107.5145,107.8159,1487858
2019-07-22,SPY,76.0967,75.0876,1427893
2019-07-22,TLT,125.1991,125.8314,6672992
2019-07-22,VNQ,53.712,53.861,4861212
2019-07-23,GLD,130.1349,129.4025,6201514
2019-07-23,IWM,130.1088,132.6372,7217894
2019-07-23,QQQ,107.3663,108.3329,2887047
2019-07-23,SPY,75.3398,74.34,6239504
2019-07-23,TLT,125.5002,124.4634,8051934
2019-07-23,VNQ,53.7641,53.7361,2822086
2019-07-24,GLD,129.3996,130.3014,1796620
2019-07-24,IWM,131.9291,131.1648,7038556
2019-07-24,QQQ,108.6534,108.853,5966410
2019-07-24,SPY,74.3347,74.9812,4836652
2019-07-24,TLT,124.4761,123.9854,6066326
2019-07-24,VNQ,53.7034,54.3927,2370409
2019-07-25,GLD,130.2323,130.2232,4865537
2019-07-25,IWM,131.2336,129.2766,4288931
2019-07-25,QQQ,107.9963,110.7024,6396533
2019-07-25,SPY,74.5658,75.3517,5903980
2019-07-25,TLT,123.4877,123.1914,2037848
2019-07-25,VNQ,54.1938,54.5823,7545814
2019-07-26,GLD,130.1375,129.548,8446623
2019-07-26,IWM,129.3224,129.5034,7323486
2019-07-26,QQQ,110.7045,110.2217,2902065
2019-07-26,SPY,75.6221,73.8321,3102739
2019-07-26,TLT,123.5083,122.8064,2758562
2019-07-26,VNQ,54.7259,54.4339,3014392
2019-07-29,GLD,129.4078,131.3169,6243748
2019-07-29,IWM,129.3929,130.7592,2848990
2019-07-29,QQQ,109.7299,113.9997,6410239
2019-07-29,SPY,73.8534,74.9027,8383988
2019-07-29,TLT,122.7205,121.3664,4522698
2019-07-29,VNQ,54.4396,53.3363,3498574
2019-07-30,GLD,131.7253,132.5233,1703518
2019-07-30,IWM,130.6144,135.976,5174474
2019-07-30,QQQ,113.5681,115.4019,2422681
2019-07-30,SPY,74.6682,75.3812,2375853
2019-07-30,TLT,121.3976,122.6473,4849171
2019-07-30,VNQ,53.2408,53.0879,1473716
2019-07-31,GLD,132.5979,134.0969,5022114
2019-07-31,IWM,136.6458,137.7399,4114784
2019-07-31,QQQ,114.97,116.5056,2980229
2019-07-31,SPY,75.3412,76.4708,7008187
2019-07-31,TLT,122.9161,121.4845,1717491
2019-07-31,VNQ,53.0449,51.9774,1038859
2019-08-01,GLD,133.9906,134.8431,3257656
2019-08-01,IWM,137.1226,136.5446,2114029
2019-08-01,QQQ,117.2149,112.327,7219495
2019-08-01,SPY,76.29,76.1546,5526424
2019-08-01,TLT,121.7444,121.7497,4548903
2019-08-01,VNQ,51.9327,52.0971,2960892
2019-08-02,GLD,134.7698,134.6775,7633428
2019-08-02,IWM,136.588,136.12,2357597
2019-08-02,QQQ,111.934,109.167,7873315
2019-08-02,SPY,76.584,75.9113,7626618
2019-08-02,TLT,121.6779,120.3765,1237836
2019-08-02,VNQ,52.1026,52.4605,4738460
2019-08-05,GLD,134.8523,134.1195,5199893
2019-08-05,IWM,135.6537,134.2261,1142561
2019-08-05,QQQ,109.753,111.8233,6937869
2019-08-05,SPY,76.0125,74.9986,5529188
2019-08-05,TLT,120.4718,120.7178,2365427
2019-08-05,VNQ,52.316,52.4879,5901104
2019-08-06,GLD,133.9922,133.7405,7805901
2019-08-06,IWM,135.8559,135.4877,5030050
2019-08-06,QQQ,111.7782,112.6415,6152547
2019-08-06,SPY,74.6843,77.0616,5376226
2019-08-06,TLT,120.984,122.4679,2597878
2019-08-06,VNQ,52.1833,53.7025,8305853
2019-08-07,GLD,133.8404,134.9179,2947612
2019-08-07,IWM,135.6519,137.1022,5485564
2019-08-07,QQQ,112.3416,114.4023,5746518
2019-08-07,SPY,77.1744,76.9146,2329299
2019-08-07,TLT,122.8577,121.5576,4995058
2019-08-07,VNQ,53.5611,52.9247,942582
2019-08-08,GLD,134.9062,135.0351,2761017
2019-08-08,IWM,137.3304,136.4187,5460213
2019-08-08,QQQ,114.3712,113.9107,6743708
2019-08-08,SPY,76.8325,78.231,2500954
2019-08-08,TLT,121.3531,121.9218,3000946
2019-08-08,VNQ,53.006,53.1829,3868371
2019-08-09,GLD,135.4712,133.1313,6214150
2019-08-09,IWM,135.6636,138.653,3211672
2019-08-09,QQQ,113.8293,113.8744,4224984
2019-08-09,SPY,78.6335,77.6883,4996922
2019-08-09,TLT,122.0103,121.8223,2000933
2019-08-09,VNQ,53.0727,53.1941,5485917
2019-08-12,GLD,133.4991,133.0573,4839677
2019-08-12,IWM,137.9136,135.2774,6109171
2019-08-12,QQQ,113.8136,115.0705,3396130
2019-08-12,SPY,77.4697,77.8226,3346264
2019-08-12,TLT,121.5375,122.1,4048534
2019-08-12,VNQ,53.0049,52.3981,2060975
2019-08-13,GLD,132.6095,131.2643,4086376
2019-08-13,IWM,134.5846,134.3173,2532656
2019-08-13,QQQ,115.5087,113.883,6617663
2019-08-13,SPY,77.3558,76.44,4356499
2019-08-13,TLT,121.8653,122.5264,1033386
2019-08-13,VNQ,52.5864,52.7126,8420659
2019-08-14,GLD,131.2144,131.4459,3022283
2019-08-14,IWM,134.0208,132.504,3300371
2019-08-14,QQQ,113.1443,116.3813,7644532
2019-08-14,SPY,76.4535,76.1253,3816272
2019-08-14,TLT,122.5096,121.8143,7642882
2019-08-14,VNQ,52.4884,53.2478,3022904
2019-08-15,GLD,131.6689,129.9354,6939819
2019-08-15,IWM,133.2553,131.3494,2858575
2019-08-15,QQQ,116.5044,114.6382,2132776
2019-08-15,SPY,76.0544,76.9296,7333577
2019-08-15,TLT,121.7609,121.5941,7140811
2019-08-15,VNQ,53.4074,53.9869,5266846
2019-08-16,GLD,129.7969,128.3694,5549799
2019-08-16,IWM,131.7708,128.2447,7312929
2019-08-16,QQQ,114.6156,115.2257,5089342
2019-08-16,SPY,76.8438,75.9034,8199406
2019-08-16,TLT,121.3035,120.9373,5113602
2019-08-16,VNQ,53.5813,53.8584,8499970
2019-08-19,GLD,128.6174,128.49,1526878
2019-08-19,IWM,128.219,130.0041,4482600
2019-08-19,QQQ,115.392,114.9638,2338034
2019-08-19,SPY,75.4696,76.7783,1420147
2019-08-19,TLT,120.6971,120.0344,2757771
2019-08-19,VNQ,53.9361,54.2749,4920382
2019-08-20,GLD,128.593,128.372,7014424
2019-08-20,IWM,129.8124,128.1919,4903258
2019-08-20,QQQ,114.629,115.8007,6365160
2019-08-20,SPY,76.8661,77.0545,6187034
2019-08-20,TLT,120.0125,118.7152,4188400
2019-08-20,VNQ,54.6591,53.8127,5429263
2019-08-21,GLD,128.5536,126.3495,7150459
2019-08-21,IWM,128.0084,127.9165,3023644
2019-08-21,QQQ,116.5858,118.2382,2153395
2019-08-21,SPY,77.4005,76.1963,2671665
2019-08-21,TLT,118.3368,119.7042,5836979
2019-08-21,VNQ,53.994,54.8113,2959534
2019-08-22,GLD,126.331,127.2234,5472578
2019-08-22,IWM,128.2629,130.0995,3486146
2019-08-22,QQQ,118.3998,116.4827,1844854
2019-08-22,SPY,75.8079,75.7867,2807660
2019-08-22,TLT,119.7431,118.9017,4205591
2019-08-22,VNQ,54.696,56.0445,5972165
2019-08-23,GLD,127.316,129.8277,7761172
2019-08-23,IWM,130.0799,133.1382,7703506
2019-08-23,QQQ,116.0661,117.5285,4051754
2019-08-23,SPY,76.0248,75.4138,5194391
2019-08-23,TLT,118.585,119.5762,6729166
2019-08-23,VNQ,56.0409,56.1428,6648312
2019-08-26,GLD,129.9901,128.0008,4243323
2019-08-26,IWM,133.5862,135.4077,3748941
2019-08-26,QQQ,117.325,117.994,5431142
2019-08-26,SPY,75.2991,75.3726,3454679
2019-08-26,TLT,119.9443,120.1375,4625077
2019-08-26,VNQ,56.235,56.2918,3671778
2019-08-27,GLD,127.5544,130.1984,2830571
2019-08-27,IWM,135.5954,131.0657,4267950
2019-08-27,QQQ,117.8742,119.7681,3395694
2019-08-27,SPY,75.8481,74.9401,1153721
